(1, 331, 273, 0, 0)
(2, 331, 272, 0, 0)
(3, 331, 272, 0, 0)
(4, 332, 272, 0, 0)
(5, 332, 272, 0, 0)
(6, 332, 273, 0, 0)
(7, 332, 273, 0, 0)
(8, 331, 270, 0, 0)
(9, 331, 270, 0, 0)
(10, 331, 270, 0, 0)
(11, 331, 270, 0, 0)
(12, 332, 272, 0, 0)
(13, 332, 273, 0, 0)
(14, 332, 271, 0, 0)
(15, 332, 271, 0, 0)
(16, 332, 271, 0, 0)
(17, 332, 271, 0, 0)
(18, 334, 271, 0, 0)
(19, 331, 270, 0, 0)
(20, 329, 272, 0, 0)
(21, 329, 271, 0, 0)
(22, 329, 271, 0, 0)
(23, 329, 271, 0, 0)
(24, 332, 271, 0, 0)
(25, 332, 271, 0, 0)
(26, 332, 271, 0, 0)
(27, 332, 271, 0, 0)
(28, 332, 271, 0, 0)
(29, 332, 271, 0, 0)
(30, 331, 272, 0, 0)
(31, 334, 272, 0, 0)
(32, 334, 272, 0, 0)
(33, 332, 272, 0, 0)
(34, 331, 272, 0, 0)
(35, 331, 272, 0, 0)
(36, 331, 272, 0, 0)
(37, 331, 272, 0, 0)
(38, 331, 272, 0, 0)
(39, 331, 272, 0, 0)
(40, 331, 272, 0, 0)
(41, 331, 272, 0, 0)
(42, 331, 272, 0, 0)
(43, 331, 272, 0, 0)
(44, 334, 272, 0, 0)
(45, 331, 272, 0, 0)
(46, 334, 272, 0, 0)
(47, 331, 272, 0, 0)
(48, 334, 272, 0, 0)
(49, 334, 272, 0, 0)
(50, 334, 272, 0, 0)
(51, 334, 272, 0, 0)
(52, 334, 272, 0, 0)
(53, 331, 272, 0, 0)
(54, 331, 272, 0, 0)
(55, 331, 272, 0, 0)
(56, 331, 272, 0, 0)
(57, 331, 272, 0, 0)
(58, 331, 272, 0, 0)
(59, 331, 272, 0, 0)
(60, 331, 272, 0, 0)
(61, 331, 272, 0, 0)
(62, 331, 272, 0, 0)
(63, 331, 272, 0, 0)
(64, 331, 272, 0, 0)
(65, 331, 272, 0, 0)
(66, 331, 272, 0, 0)
(67, 331, 272, 0, 0)
(68, 331, 272, 0, 0)
(69, 331, 272, 0, 0)
(70, 331, 272, 0, 0)
(71, 331, 272, 0, 0)
(72, 331, 272, 0, 0)
(79, 344, 203, 0, 0)
(80, 349, 201, 0, 0)
(81, 342, 201, 0, 0)
(89, 384, 137, 0, 0)
(90, 383, 133, 0, 0)
(91, 382, 133, 0, 0)
(92, 384, 132, 0, 0)
(93, 384, 132, 0, 0)
(94, 384, 130, 0, 0)
(95, 384, 132, 0, 0)
(96, 385, 125, 0, 0)
(97, 384, 132, 0, 0)
(98, 384, 128, 0, 0)
(99, 384, 128, 0, 0)
(100, 384, 130, 0, 0)
(101, 384, 130, 0, 0)
(102, 384, 131, 0, 0)
(114, 255, 183, 0, 0)
(115, 251, 182, 0, 0)
(116, 251, 183, 0, 0)
(117, 254, 182, 0, 0)
(118, 253, 179, 0, 0)
(123, 252, 139, 0, 0)
(124, 252, 138, 0, 0)
(125, 248, 135, 0, 0)
(126, 246, 132, 0, 0)
(127, 247, 135, 0, 0)
(128, 247, 136, 0, 0)
(129, 244, 131, 0, 0)
(130, 247, 136, 0, 0)
(131, 246, 135, 0, 0)
(132, 246, 135, 0, 0)
(133, 246, 135, 0, 0)
(134, 248, 136, 0, 0)
(135, 250, 136, 0, 0)
(140, 226, 92, 0, 0)
(141, 223, 94, 0, 0)
(142, 223, 93, 0, 0)
(143, 225, 94, 0, 0)
(144, 225, 95, 0, 0)
(145, 223, 92, 0, 0)
(172, 535, 167, 0, 0)
(173, 538, 172, 0, 0)
(174, 537, 176, 0, 0)
(175, 542, 173, 0, 0)
(176, 542, 173, 0, 0)
(177, 544, 171, 0, 0)
(178, 540, 170, 0, 0)
(179, 542, 175, 0, 0)
(180, 539, 171, 0, 0)
(181, 539, 171, 0, 0)
(182, 539, 171, 0, 0)
(183, 544, 171, 0, 0)
(184, 541, 173, 0, 0)
(185, 543, 174, 0, 0)
(188, 538, 147, 0, 0)
(190, 544, 143, 0, 0)
(191, 543, 142, 0, 0)
(192, 544, 145, 0, 0)
(193, 546, 149, 0, 0)
(196, 531, 159, 0, 0)
(197, 535, 153, 0, 0)
(200, 537, 167, 0, 0)
(201, 539, 169, 0, 0)
(202, 539, 169, 0, 0)
(203, 539, 169, 0, 0)
(204, 542, 175, 0, 0)
(205, 539, 169, 0, 0)
(206, 538, 174, 0, 0)
(207, 542, 173, 0, 0)
(208, 542, 173, 0, 0)
(209, 542, 173, 0, 0)
(210, 542, 174, 0, 0)
(211, 542, 173, 0, 0)
(212, 539, 173, 0, 0)
(233, 313, 278, 0, 0)
(234, 306, 273, 0, 0)
(235, 307, 278, 0, 0)
(252, 117, 267, 0, 0)
(253, 116, 267, 0, 0)
(254, 116, 267, 0, 0)
(255, 116, 266, 0, 0)
(256, 115, 265, 0, 0)
(257, 114, 265, 0, 0)
(258, 117, 266, 0, 0)
(259, 117, 266, 0, 0)
(260, 119, 264, 0, 0)
(261, 114, 265, 0, 0)
(262, 118, 267, 0, 0)
(263, 118, 267, 0, 0)
(264, 118, 264, 0, 0)
(265, 114, 265, 0, 0)
(271, 134, 206, 0, 0)
(272, 139, 207, 0, 0)
(273, 139, 208, 0, 0)
(274, 141, 206, 0, 0)
(299, 417, 136, 0, 0)
(300, 422, 135, 0, 0)
(301, 420, 140, 0, 0)
(302, 422, 135, 0, 0)
(303, 422, 135, 0, 0)
(304, 422, 135, 0, 0)
(305, 422, 135, 0, 0)
(306, 422, 135, 0, 0)
(307, 422, 135, 0, 0)
(308, 422, 135, 0, 0)
(309, 422, 135, 0, 0)
(310, 422, 135, 0, 0)
(311, 422, 135, 0, 0)
(312, 419, 132, 0, 0)
(319, 334, 115, 0, 0)
(320, 324, 115, 0, 0)
(321, 321, 113, 0, 0)
(322, 327, 112, 0, 0)
(323, 322, 116, 0, 0)
(324, 323, 116, 0, 0)
(325, 321, 117, 0, 0)
(333, 287, 192, 0, 0)
(334, 285, 200, 0, 0)
(335, 285, 197, 0, 0)
(336, 286, 197, 0, 0)
(337, 286, 198, 0, 0)
(338, 286, 198, 0, 0)
(339, 283, 198, 0, 0)
(340, 287, 199, 0, 0)
(341, 287, 199, 0, 0)
(342, 287, 199, 0, 0)
(343, 287, 199, 0, 0)
(344, 287, 199, 0, 0)
(345, 287, 199, 0, 0)
(346, 287, 199, 0, 0)
(356, 266, 298, 0, 0)
(357, 258, 300, 0, 0)
(358, 262, 301, 0, 0)
(359, 259, 302, 0, 0)
(360, 260, 303, 0, 0)
(376, 77, 207, 0, 0)
(377, 70, 201, 0, 0)
(378, 71, 205, 0, 0)
(379, 73, 204, 0, 0)
(380, 73, 205, 0, 0)
(381, 73, 203, 0, 0)
(382, 74, 206, 0, 0)
(383, 73, 202, 0, 0)
(384, 71, 206, 0, 0)
(385, 71, 206, 0, 0)
(386, 74, 202, 0, 0)
(387, 73, 203, 0, 0)
(388, 73, 203, 0, 0)
(389, 71, 206, 0, 0)
(390, 71, 206, 0, 0)
(399, 99, 291, 0, 0)
(400, 99, 297, 0, 0)
(401, 97, 294, 0, 0)
(402, 99, 298, 0, 0)
(406, 68, 304, 0, 0)
(407, 69, 302, 0, 0)
(408, 67, 301, 0, 0)
(409, 70, 302, 0, 0)
(410, 68, 301, 0, 0)
(411, 68, 301, 0, 0)
(412, 66, 304, 0, 0)
(413, 66, 304, 0, 0)
(414, 65, 300, 0, 0)
(415, 65, 300, 0, 0)
(416, 65, 299, 0, 0)
(417, 68, 302, 0, 0)
(418, 68, 302, 0, 0)
(419, 67, 302, 0, 0)
