(191, 482, 84, 118, 118)
(192, 481, 84, 118, 118)
(193, 474, 91, 118, 118)
(194, 472, 90, 118, 118)
(195, 471, 91, 118, 118)
(196, 471, 92, 118, 118)
(197, 472, 95, 118, 118)
(198, 476, 104, 118, 118)
(199, 477, 108, 118, 118)
(200, 478, 108, 118, 118)
(201, 478, 108, 118, 118)
(202, 479, 108, 118, 118)
(203, 479, 108, 118, 118)
(204, 479, 108, 118, 118)
(205, 479, 108, 118, 118)
(206, 479, 108, 118, 118)
(207, 479, 108, 118, 118)
(208, 479, 108, 118, 118)
(209, 479, 108, 118, 118)
(210, 479, 108, 118, 118)
(211, 478, 108, 118, 118)
(212, 477, 110, 115, 115)
(213, 472, 116, 113, 113)
(214, 456, 123, 115, 115)
(215, 440, 132, 115, 115)
(216, 420, 141, 118, 118)
(217, 411, 145, 115, 115)
(218, 401, 148, 115, 115)
(219, 389, 150, 118, 118)
(220, 379, 154, 118, 118)
(221, 362, 161, 118, 118)
(222, 355, 164, 118, 118)
(223, 338, 171, 120, 120)
(224, 330, 175, 120, 120)
(225, 310, 186, 118, 118)
(226, 296, 189, 118, 118)
(227, 284, 197, 118, 118)
(228, 272, 202, 118, 118)
(229, 264, 205, 118, 118)
(230, 253, 207, 120, 120)
(231, 248, 211, 120, 120)
(232, 242, 209, 123, 123)
(233, 243, 210, 123, 123)
(234, 241, 211, 123, 123)
(235, 236, 212, 123, 123)
(236, 227, 211, 125, 125)
(237, 218, 212, 125, 125)
(238, 206, 213, 123, 123)
(239, 188, 212, 123, 123)
(240, 175, 212, 123, 123)
(241, 159, 212, 123, 123)
(242, 148, 208, 123, 123)
(243, 139, 209, 120, 120)
(244, 127, 209, 120, 120)
(245, 110, 208, 120, 120)
(246, 99, 206, 120, 120)
(247, 84, 205, 118, 118)
(248, 72, 202, 120, 120)
(249, 65, 202, 120, 120)
(250, 60, 203, 120, 120)
(251, 57, 202, 120, 120)
(252, 55, 202, 120, 120)
(253, 54, 202, 120, 120)
(254, 54, 202, 120, 120)
(255, 54, 202, 120, 120)
(256, 54, 202, 120, 120)
(257, 54, 202, 120, 120)
(258, 54, 202, 120, 120)
(259, 54, 202, 120, 120)
(260, 54, 201, 120, 120)
(261, 54, 202, 120, 120)
(262, 54, 202, 120, 120)
(263, 55, 202, 120, 120)
(264, 54, 200, 120, 120)
(265, 55, 198, 120, 120)
(266, 63, 176, 120, 120)
(267, 67, 169, 118, 118)
(268, 70, 161, 120, 120)
(269, 74, 154, 120, 120)
(270, 76, 148, 120, 120)
(271, 77, 147, 120, 120)
(272, 77, 146, 120, 120)
(273, 79, 145, 120, 120)
(274, 82, 143, 120, 120)
(275, 90, 140, 120, 120)
(276, 100, 137, 120, 120)
(277, 112, 135, 120, 120)
(278, 130, 129, 120, 120)
(279, 143, 128, 120, 120)
(280, 157, 126, 120, 120)
(281, 170, 121, 120, 120)
(282, 180, 118, 120, 120)
(283, 191, 117, 120, 120)
(284, 209, 110, 120, 120)
(285, 219, 108, 120, 120)
(286, 233, 107, 120, 120)
(287, 242, 104, 120, 120)
(288, 259, 99, 120, 120)
(289, 273, 95, 120, 120)
(290, 284, 94, 120, 120)
(291, 294, 90, 120, 120)
(292, 310, 87, 120, 120)
(293, 324, 84, 120, 120)
(294, 335, 80, 120, 120)
(295, 344, 78, 120, 120)
(296, 350, 76, 120, 120)
(297, 354, 76, 120, 120)
(298, 356, 75, 120, 120)
(299, 358, 75, 120, 120)
(300, 358, 75, 120, 120)
(301, 358, 74, 120, 120)
(302, 358, 74, 120, 120)
(303, 358, 74, 120, 120)
(304, 358, 74, 120, 120)
(305, 358, 74, 120, 120)
(306, 358, 74, 120, 120)
(307, 358, 74, 120, 120)
(308, 358, 74, 120, 120)
(309, 358, 74, 120, 120)
(310, 359, 74, 120, 120)
(311, 357, 73, 120, 120)
(312, 346, 70, 123, 123)
(313, 331, 67, 123, 123)
(314, 318, 65, 123, 123)
(315, 305, 62, 123, 123)
(316, 289, 59, 125, 125)
(317, 279, 56, 125, 125)
(318, 270, 55, 125, 125)
(319, 264, 53, 125, 125)
(320, 262, 52, 125, 125)
(321, 261, 52, 123, 123)
(322, 260, 53, 123, 123)
(323, 260, 54, 120, 120)
(324, 258, 53, 123, 123)
(325, 257, 57, 123, 123)
(326, 251, 70, 123, 123)
(327, 248, 77, 120, 120)
(328, 241, 96, 120, 120)
(329, 234, 113, 120, 120)
(330, 231, 121, 120, 120)
(331, 228, 126, 120, 120)
(332, 227, 129, 120, 120)
(333, 226, 132, 120, 120)
(334, 225, 133, 120, 120)
(335, 224, 133, 123, 123)
(336, 224, 134, 123, 123)
(337, 224, 134, 123, 123)
(338, 224, 134, 123, 123)
(339, 224, 133, 123, 123)
(340, 224, 133, 123, 123)
(341, 224, 133, 123, 123)
(342, 224, 134, 123, 123)
(343, 224, 134, 123, 123)
(344, 224, 134, 123, 123)
(345, 224, 133, 123, 123)
(346, 223, 136, 123, 123)
(347, 223, 147, 123, 123)
(348, 217, 165, 123, 123)
(349, 217, 170, 123, 123)
(350, 208, 195, 123, 123)
(351, 207, 208, 120, 120)
(352, 203, 217, 120, 120)
(353, 201, 225, 120, 120)
(354, 201, 234, 120, 120)
(355, 200, 236, 120, 120)
(356, 198, 237, 123, 123)
(357, 198, 237, 123, 123)
(358, 198, 238, 123, 123)
(359, 197, 238, 123, 123)
(360, 193, 240, 120, 120)
(361, 178, 232, 120, 120)
(362, 167, 227, 123, 123)
(363, 151, 218, 123, 123)
(364, 136, 210, 123, 123)
(365, 123, 203, 123, 123)
(366, 109, 193, 120, 120)
(367, 98, 187, 120, 120)
(368, 88, 181, 120, 120)
(369, 81, 178, 120, 120)
(370, 63, 172, 120, 120)
(371, 51, 163, 120, 120)
(372, 36, 154, 120, 120)
(373, 26, 149, 120, 120)
(374, 20, 145, 120, 120)
(375, 15, 143, 120, 120)
(376, 12, 142, 120, 120)
(377, 11, 142, 120, 120)
(378, 11, 141, 120, 120)
(379, 12, 141, 120, 120)
(380, 11, 140, 120, 120)
(381, 11, 141, 120, 120)
(382, 11, 141, 120, 120)
(383, 11, 141, 120, 120)
(384, 11, 141, 120, 120)
(385, 11, 141, 120, 120)
(386, 11, 141, 120, 120)
(387, 11, 141, 120, 120)
(388, 10, 141, 120, 120)
(389, 11, 142, 120, 120)
(390, 13, 149, 120, 120)
(391, 18, 166, 120, 120)
(392, 21, 180, 120, 120)
(393, 26, 196, 120, 120)
(394, 30, 206, 120, 120)
(395, 32, 216, 120, 120)
(396, 34, 225, 118, 118)
(397, 35, 228, 118, 118)
(398, 36, 232, 118, 118)
(399, 37, 233, 118, 118)
(400, 37, 233, 118, 118)
(401, 37, 233, 118, 118)
(402, 36, 234, 118, 118)
(403, 30, 237, 118, 118)
(404, 20, 239, 118, 118)
(405, 13, 239, 118, 118)
(406, 10, 239, 118, 118)
(407, 7, 238, 120, 120)
(408, 5, 238, 123, 123)
(409, 4, 237, 125, 125)
(410, 4, 236, 125, 125)
(411, 4, 236, 125, 125)
(412, 5, 237, 123, 123)
(413, 4, 236, 125, 125)
(414, 4, 236, 125, 125)
(415, 3, 236, 125, 125)
(416, 4, 237, 125, 125)
(417, 4, 236, 125, 125)
(418, 5, 236, 125, 125)
(419, 7, 237, 125, 125)
(420, 14, 240, 125, 125)
(421, 24, 242, 125, 125)
(422, 46, 245, 125, 125)
(423, 66, 250, 125, 125)
(424, 78, 254, 125, 125)
(425, 90, 256, 125, 125)
(426, 101, 260, 125, 125)
(427, 114, 262, 123, 123)
(428, 129, 266, 123, 123)
(429, 141, 266, 125, 125)
(430, 153, 269, 125, 125)
(431, 166, 270, 125, 125)
(432, 182, 273, 125, 125)
(433, 196, 276, 123, 123)
(434, 212, 279, 123, 123)
(435, 228, 280, 123, 123)
(436, 238, 283, 123, 123)
(437, 255, 286, 123, 123)
(438, 268, 287, 123, 123)
(439, 279, 288, 123, 123)
(440, 292, 291, 120, 120)
(441, 307, 293, 118, 118)
(442, 318, 295, 118, 118)
(443, 333, 300, 120, 120)
(444, 349, 303, 120, 120)
(445, 360, 306, 120, 120)
(446, 373, 307, 120, 120)
(447, 388, 311, 118, 118)
(448, 399, 313, 115, 115)
(449, 407, 314, 113, 113)
(450, 415, 317, 113, 113)
(451, 418, 317, 113, 113)
(452, 420, 316, 115, 115)
(453, 422, 317, 113, 113)
(454, 424, 317, 113, 113)
(455, 424, 317, 113, 113)
(456, 431, 309, 113, 113)
(457, 439, 297, 115, 115)
(458, 447, 286, 115, 115)
(459, 457, 275, 115, 115)
(460, 465, 265, 115, 115)
(461, 475, 250, 115, 115)
(462, 482, 232, 115, 115)
(463, 490, 226, 113, 113)
(464, 496, 220, 113, 113)
(465, 500, 215, 113, 113)
(466, 502, 212, 111, 111)
(467, 503, 212, 111, 111)
(468, 503, 211, 111, 111)
(469, 504, 211, 109, 109)
(470, 505, 212, 109, 109)
(471, 505, 211, 109, 109)
(472, 504, 212, 109, 109)
(473, 504, 211, 109, 109)
(474, 504, 212, 109, 109)
(475, 505, 211, 109, 109)
(476, 504, 212, 109, 109)
(477, 504, 211, 109, 109)
(478, 504, 212, 109, 109)
(479, 502, 212, 109, 109)
(480, 492, 212, 109, 109)
(481, 479, 215, 107, 107)
(482, 463, 219, 107, 107)
(483, 453, 221, 107, 107)
(484, 434, 225, 109, 109)
(485, 420, 230, 109, 109)
(486, 409, 233, 111, 111)
(487, 395, 234, 111, 111)
(488, 384, 239, 109, 109)
(489, 371, 240, 109, 109)
(490, 363, 242, 109, 109)
(491, 351, 246, 109, 109)
(492, 332, 251, 109, 109)
(493, 315, 253, 109, 109)
(494, 302, 257, 109, 109)
(495, 292, 260, 107, 107)
(496, 281, 262, 107, 107)
(497, 265, 267, 107, 107)
(498, 251, 271, 107, 107)
(499, 238, 273, 107, 107)
(500, 226, 274, 107, 107)
(501, 214, 276, 107, 107)
(502, 198, 277, 107, 107)
(503, 183, 281, 107, 107)
(504, 174, 282, 105, 105)
(505, 160, 285, 105, 105)
(506, 148, 287, 105, 105)
(507, 131, 291, 103, 103)
(508, 117, 294, 103, 103)
(509, 103, 295, 105, 105)
(510, 94, 297, 105, 105)
(511, 87, 301, 105, 105)
(512, 85, 302, 105, 105)
(513, 82, 303, 105, 105)
(514, 81, 303, 105, 105)
(515, 80, 302, 105, 105)
(516, 80, 303, 105, 105)
(517, 79, 300, 105, 105)
(518, 75, 293, 105, 105)
(519, 73, 280, 105, 105)
(520, 71, 269, 105, 105)
(521, 62, 246, 105, 105)
(522, 60, 233, 105, 105)
(523, 61, 227, 105, 105)
(524, 61, 223, 105, 105)
(525, 60, 215, 105, 105)
(526, 59, 212, 105, 105)
(527, 60, 209, 105, 105)
(528, 60, 210, 105, 105)
(529, 60, 210, 105, 105)
(530, 59, 209, 105, 105)
(531, 60, 209, 105, 105)
(532, 59, 209, 105, 105)
(533, 60, 209, 105, 105)
(534, 60, 209, 105, 105)
(535, 59, 209, 105, 105)
(536, 60, 209, 105, 105)
(537, 60, 209, 105, 105)
(538, 59, 209, 105, 105)
(539, 59, 211, 105, 105)
(540, 57, 216, 105, 105)
(541, 56, 225, 105, 105)
(542, 55, 227, 105, 105)
(543, 54, 227, 105, 105)
(544, 52, 229, 105, 105)
(545, 44, 231, 105, 105)
(546, 34, 233, 107, 107)
(547, 25, 237, 107, 107)
(548, 19, 239, 107, 107)
(549, 16, 238, 109, 109)
(550, 14, 238, 109, 109)
(551, 13, 239, 109, 109)
(552, 13, 239, 109, 109)
(553, 13, 239, 111, 111)
(554, 13, 239, 111, 111)
(555, 12, 239, 111, 111)
(556, 12, 239, 111, 111)
(557, 12, 239, 111, 111)
(558, 12, 239, 111, 111)
(559, 12, 239, 111, 111)
(560, 12, 239, 111, 111)
(561, 12, 239, 111, 111)
(562, 13, 238, 109, 109)
(563, 18, 219, 109, 109)
(564, 22, 210, 109, 109)
(565, 28, 198, 109, 109)
(566, 36, 185, 109, 109)
(567, 43, 170, 109, 109)
(568, 48, 159, 109, 109)
(569, 52, 148, 109, 109)
(570, 59, 133, 109, 109)
(571, 61, 126, 107, 107)
(572, 64, 122, 107, 107)
(573, 65, 118, 107, 107)
(574, 67, 114, 107, 107)
(575, 68, 113, 107, 107)
(576, 69, 112, 107, 107)
(577, 69, 110, 109, 109)
(578, 73, 108, 109, 109)
(579, 81, 106, 109, 109)
(580, 98, 99, 111, 111)
(581, 115, 94, 111, 111)
(582, 125, 90, 111, 111)
(583, 139, 86, 111, 111)
(584, 152, 84, 111, 111)
(585, 163, 80, 111, 111)
(586, 172, 77, 111, 111)
(587, 178, 76, 111, 111)
(588, 184, 75, 109, 109)
(589, 186, 75, 109, 109)
(590, 186, 74, 109, 109)
(591, 187, 73, 109, 109)
(592, 187, 74, 109, 109)
(593, 188, 73, 109, 109)
(594, 187, 74, 109, 109)
(595, 188, 74, 109, 109)
(596, 187, 73, 109, 109)
(597, 188, 74, 109, 109)
(598, 188, 73, 109, 109)
(599, 187, 74, 109, 109)
(600, 188, 73, 109, 109)
(601, 188, 74, 109, 109)
(602, 199, 83, 107, 107)
(603, 209, 94, 107, 107)
(604, 220, 108, 109, 109)
(605, 233, 124, 107, 107)
(606, 241, 135, 107, 107)
(607, 249, 143, 107, 107)
(608, 256, 154, 107, 107)
(609, 267, 165, 107, 107)
(610, 274, 175, 107, 107)
(611, 279, 180, 107, 107)
(612, 281, 184, 107, 107)
(613, 282, 186, 107, 107)
(614, 283, 187, 107, 107)
(615, 283, 187, 109, 109)
(616, 286, 186, 109, 109)
(617, 295, 185, 109, 109)
(618, 305, 183, 107, 107)
(619, 322, 177, 107, 107)
(620, 337, 172, 107, 107)
(621, 351, 165, 109, 109)
(622, 360, 162, 109, 109)
(623, 377, 157, 107, 107)
(624, 387, 154, 107, 107)
(625, 397, 152, 109, 109)
(626, 411, 144, 109, 109)
(627, 420, 142, 109, 109)
(628, 434, 135, 109, 109)
(629, 449, 128, 109, 109)
(630, 458, 125, 109, 109)
(631, 467, 121, 109, 109)
(632, 475, 120, 109, 109)
(633, 479, 119, 109, 109)
(634, 483, 117, 109, 109)
(635, 484, 117, 109, 109)
(636, 486, 118, 107, 107)
(637, 486, 117, 109, 109)
(638, 486, 117, 107, 107)
(639, 487, 117, 107, 107)
(640, 487, 117, 107, 107)
(641, 487, 117, 107, 107)
(642, 487, 117, 107, 107)
(643, 488, 117, 107, 107)
(644, 488, 117, 107, 107)
(645, 487, 118, 107, 107)
(646, 486, 117, 109, 109)
(647, 487, 117, 107, 107)
(648, 484, 116, 107, 107)
(649, 464, 103, 107, 107)
(650, 458, 102, 107, 107)
(651, 436, 92, 107, 107)
(652, 428, 89, 107, 107)
(653, 417, 87, 107, 107)
(654, 410, 83, 107, 107)
(655, 405, 81, 107, 107)
(656, 403, 79, 109, 109)
(657, 401, 78, 109, 109)
(658, 398, 78, 109, 109)
(659, 396, 77, 109, 109)
(660, 388, 76, 109, 109)
(661, 378, 76, 109, 109)
(662, 375, 77, 109, 109)
(663, 373, 77, 107, 107)
(664, 371, 77, 109, 109)
(665, 370, 77, 109, 109)
(666, 372, 77, 107, 107)
(667, 370, 77, 109, 109)
(668, 370, 77, 109, 109)
(669, 371, 77, 107, 107)
(670, 370, 77, 109, 109)
(671, 370, 77, 109, 109)
(672, 371, 78, 107, 107)
(673, 370, 77, 109, 109)
(674, 369, 77, 109, 109)
(675, 368, 77, 107, 107)
(676, 360, 77, 107, 107)
(677, 347, 77, 107, 107)
(678, 332, 75, 107, 107)
(679, 320, 75, 107, 107)
(680, 307, 74, 109, 109)
(681, 292, 72, 109, 109)
(682, 285, 71, 109, 109)
(683, 278, 70, 109, 109)
(684, 271, 70, 109, 109)
(685, 270, 71, 109, 109)
(686, 269, 71, 109, 109)
(687, 268, 70, 109, 109)
(688, 268, 71, 109, 109)
(689, 267, 74, 107, 107)
(690, 259, 87, 107, 107)
(691, 252, 102, 107, 107)
(692, 248, 115, 105, 105)
(693, 243, 127, 105, 105)
(694, 237, 134, 105, 105)
(695, 235, 135, 105, 105)
(696, 234, 139, 105, 105)
(697, 234, 141, 105, 105)
(698, 233, 142, 105, 105)
(699, 233, 142, 105, 105)
(700, 233, 141, 105, 105)
(701, 234, 143, 103, 103)
(702, 233, 142, 105, 105)
(703, 234, 143, 103, 103)
(704, 234, 143, 103, 103)
(705, 233, 142, 103, 103)
(706, 233, 142, 105, 105)
(707, 234, 143, 103, 103)
(708, 233, 142, 105, 105)
(709, 235, 144, 103, 103)
(710, 244, 146, 103, 103)
(711, 252, 145, 105, 105)
(712, 271, 147, 105, 105)
(713, 278, 149, 107, 107)
(714, 285, 149, 107, 107)
(715, 289, 151, 105, 105)
(716, 290, 150, 105, 105)
(717, 290, 150, 105, 105)
(718, 289, 150, 107, 107)
(719, 289, 148, 107, 107)
(720, 284, 140, 107, 107)
(721, 282, 139, 107, 107)
(722, 282, 138, 107, 107)
(723, 282, 138, 107, 107)
(724, 281, 138, 107, 107)
(725, 282, 138, 107, 107)
(726, 282, 138, 107, 107)
(727, 281, 138, 107, 107)
(728, 281, 138, 107, 107)
(729, 281, 138, 107, 107)
(730, 281, 138, 107, 107)
(731, 281, 138, 107, 107)
(732, 281, 137, 107, 107)
(733, 279, 134, 109, 109)
(734, 264, 118, 109, 109)
(735, 257, 108, 109, 109)
(736, 251, 103, 109, 109)
(737, 250, 100, 109, 109)
(738, 249, 99, 107, 107)
(739, 249, 99, 107, 107)
(740, 247, 97, 107, 107)
(741, 244, 96, 107, 107)
(742, 232, 90, 107, 107)
(743, 219, 83, 107, 107)
(744, 209, 80, 107, 107)
(745, 202, 78, 107, 107)
(746, 199, 78, 107, 107)
(747, 196, 77, 107, 107)
(748, 195, 76, 107, 107)
(749, 194, 76, 107, 107)
(750, 193, 76, 107, 107)
(751, 194, 76, 107, 107)
(752, 194, 76, 107, 107)
(753, 193, 76, 107, 107)
(754, 194, 76, 107, 107)
(755, 194, 76, 107, 107)
(756, 193, 76, 107, 107)
(757, 194, 76, 107, 107)
(758, 194, 76, 107, 107)
(759, 194, 78, 105, 105)
(760, 193, 84, 103, 103)
(761, 184, 99, 103, 103)
(762, 177, 112, 103, 103)
(763, 172, 124, 103, 103)
(764, 164, 141, 103, 103)
(765, 156, 152, 105, 105)
(766, 150, 162, 105, 105)
(767, 145, 172, 105, 105)
(768, 139, 178, 105, 105)
(769, 137, 183, 105, 105)
(770, 135, 187, 105, 105)
(771, 134, 189, 105, 105)
(772, 134, 189, 105, 105)
(773, 133, 191, 105, 105)
(774, 130, 193, 105, 105)
(775, 121, 201, 105, 105)
(776, 107, 207, 105, 105)
(777, 92, 211, 105, 105)
(778, 75, 216, 105, 105)
(779, 61, 223, 105, 105)
(780, 48, 227, 105, 105)
(781, 34, 235, 105, 105)
(782, 29, 237, 105, 105)
(783, 24, 237, 107, 107)
(784, 22, 239, 107, 107)
(785, 20, 240, 107, 107)
(786, 19, 241, 107, 107)
(787, 19, 241, 107, 107)
(788, 19, 241, 107, 107)
(789, 18, 242, 107, 107)
(790, 18, 241, 107, 107)
(791, 18, 242, 107, 107)
(792, 18, 241, 107, 107)
(793, 18, 241, 107, 107)
(794, 18, 241, 107, 107)
(795, 18, 241, 107, 107)
(796, 18, 242, 107, 107)
(797, 17, 241, 107, 107)
(798, 16, 238, 107, 107)
(799, 2, 220, 107, 107)
(800, -5, 211, 107, 107)
(801, -14, 200, 107, 107)
(802, -21, 183, 107, 107)
(803, -22, 173, 107, 107)
(804, -18, 169, 105, 105)
(805, -18, 166, 105, 105)
(806, -20, 161, 103, 103)
(807, -22, 159, 103, 103)
(808, -23, 158, 103, 103)
(809, -23, 158, 103, 103)
(810, -22, 158, 101, 101)
(811, -10, 157, 101, 101)
(812, 5, 152, 101, 101)
(813, 15, 151, 101, 101)
(814, 25, 149, 101, 101)
(815, 40, 144, 101, 101)
(816, 53, 142, 101, 101)
(817, 66, 140, 101, 101)
(818, 80, 137, 101, 101)
(819, 91, 134, 101, 101)
(820, 104, 132, 101, 101)
(821, 117, 130, 101, 101)
(822, 131, 126, 101, 101)
(823, 141, 124, 103, 103)
(824, 154, 122, 103, 103)
(825, 168, 120, 103, 103)
(826, 180, 117, 103, 103)
(827, 194, 115, 103, 103)
(828, 205, 114, 103, 103)
(829, 220, 111, 105, 105)
(830, 231, 106, 105, 105)
(831, 244, 104, 105, 105)
(832, 259, 102, 105, 105)
(833, 272, 101, 105, 105)
(834, 285, 98, 105, 105)
(835, 296, 96, 105, 105)
(836, 305, 94, 105, 105)
(837, 324, 90, 105, 105)
(838, 336, 89, 105, 105)
(839, 346, 86, 105, 105)
(840, 354, 84, 105, 105)
(841, 360, 84, 105, 105)
(842, 365, 83, 105, 105)
(843, 368, 82, 105, 105)
(844, 368, 81, 105, 105)
(845, 368, 81, 105, 105)
(846, 368, 82, 105, 105)
(847, 368, 82, 105, 105)
(848, 368, 81, 105, 105)
(849, 368, 82, 105, 105)
(850, 368, 81, 105, 105)
(851, 368, 81, 105, 105)
(852, 368, 82, 105, 105)
(853, 368, 81, 105, 105)
(854, 368, 81, 105, 105)
(855, 368, 82, 105, 105)
(856, 367, 82, 105, 105)
(857, 361, 85, 103, 103)
(858, 343, 91, 103, 103)
(859, 326, 95, 103, 103)
(860, 308, 100, 103, 103)
(861, 297, 102, 105, 105)
(862, 284, 108, 105, 105)
(863, 273, 110, 105, 105)
(864, 258, 115, 105, 105)
(865, 248, 118, 107, 107)
(866, 234, 122, 107, 107)
(867, 219, 129, 107, 107)
(868, 207, 130, 107, 107)
(869, 192, 135, 107, 107)
(870, 178, 141, 107, 107)
(871, 169, 144, 107, 107)
(872, 153, 147, 109, 109)
(873, 139, 150, 109, 109)
